datetime,city,state,country,shape,duration (hours/min),comments,date posted,longitude 
12/27/2000 07:00,imperial,az,nan,light,5 mins,lights zig zagged repeatedly&#44 then would brake. lights higher than aircraft fly.,1/3/2001,-115.473355
1/15/2012 18:20,mesa,az,us,oval,3 mins,6 orange globes in the east valley sky,1/24/2012,-111.8219444
2/16/2003 21:30,quail valley,ca,us,other,15 minutes,Vertical elongated diamond shaped Light in sky flashing every five seconds and getting smaller as it faded away.,3/11/2003,-117.2441667
9/6/2009 00:30,karachi (pakistan),nan,nan,triangle,3:00,Bright red star like object hovering in the sky,12/12/2009,67.009939
9/28/2012 22:00,grand rapids,mi,us,fireball,3 minutes,Four Orange Spheres Appered Like Fire in the Sky,10/30/2012,-85.6680556
9/18/2012 24:00,phoenix,az,us,nan,6 minutes,A fellow in the Valley captured on video UFOs in the skies near his home earlier this week. He posted about six minutes worth of th,9/24/2012,-112.0733333
5/10/2009 22:02,quincy,ca,us,light,2 minutes,Magnitude -8 ball of light seen for 2 minutes over Quincy&#44 California&#44 moving from west to north.  ((NUFORC Note:  ISS confirmed.  PD)),5/12/2009,-120.9461111
10/17/2009 21:00,hyde park,ny,us,sphere,3min.,illuminated white sphere circleing,12/12/2009,-73.9336111
10/27/2001 23:15,st-jean-sur-richelieu (canada),pq,nan,formation,15 min,It was 7 or 9 aircraft flying in a cricle formation or a big one with spotlight below it,1/11/2002,-73.25449
1/12/2012 00:04,new smyrna/deland,fl,nan,cylinder,4 mins,30 to 50 foot cylindrical flew direct over my car. I watched it for 5 mins.  ((NUFORC Note:  Quite credible witness.  PD)),1/12/2012,-81.30311800000001
6/8/2008 21:10,monument,co,us,oval,3 minutes,Brilliant shiny object passed over the house.  ((NUFORC Note:  Probably ISS.  Please see table below.  PD)),6/12/2008,-104.8722222
7/12/1956 19:00,wichita,ks,us,unknown,9o sec.,Small&#44 Silent&#44 Metalic&#44 And Very &#44 Very  Fast &#33,7/16/2003,-97.3372222
6/15/2012 21:30,kelseyville,ca,us,fireball,10 minutes,Fireball changing color and size while sitting still and silent.,7/4/2012,-122.8383333
9/26/2004 22:15,philadelphia,pa,us,formation,5 minutes,sighting in philly south of the city moving west of 3 lights that seemed to be independant&#44 and flying in formation,9/29/2004,-75.1641667
8/23/2000 02:17,vail,az,us,flash,5 sec,4-5 bright flashes of blue light.  One light brighter (closer or larger) than others it disappeared last.,8/25/2000,-110.7113889
10/20/2012 19:00,severn,md,us,circle,5 minutes,12 red lights flying,10/30/2012,-76.6986111
7/25/2004 22:07,lacey,wa,us,light,5 minutes,Yellow/Red Slow Moving Craft and Two Flashing Starlike Objects Over Lacey&#44 WA,8/11/2004,-122.8219444
9/6/2010 21:30,nanaimo (canada),bc,ca,light,15 minutes,Brilliant light plays hide-and-seek with cruise ship on its way up the Inside Passage to Alaska,2/18/2011,-123.916667
5/31/2009 20:30,lacassine,la,us,sphere,4 to 5 minutes,big bright light flashing at tree level about 1 mile in front of me,8/5/2009,-92.9213889
1/1/2011 00:30,port of spain (trinidad),nan,nan,sphere,5-10 min,SLOW MOVING OBJECTS IN THE NIGHT SKY&#44 NEW YEARS 2011,1/5/2011,-61.51666700000001
11/7/2007 22:00,goshen,ny,us,triangle,1:00,Magenta Triangular phenomenon&#33,11/28/2007,-74.32472220000002
9/4/2010 21:50,forfar (uk/scotland),nan,gb,circle,5 minutes,Slow moving silent orange coloured UFO,11/21/2010,-2.8833330000000004
10/20/2000 01:30,allegan,mi,us,triangle,2-3 min.,While driving&#44 we saw an unsual craft fly past us&#44 with unusually flashing lights.,12/2/2000,-85.8552778
10/1/1966 23:00,corvallis,or,us,disk,2 minutes,Saucer with no sound flew 100 feet above ground&#44 changed direction then left atmosphere in a split second.,12/16/1999,-123.2608333
8/11/2004 13:00,riding mountain (canada),mb,nan,disk,two hours,An object was seen in the sky to the south of the south-east corner of the Riding Mountain National Park.,8/11/2004,-99.468598
1/27/2001 21:10,sacramento,ca,us,light,5-10 mins,Light seen pulsating from white to completely red then completely orange and back to white seen west of Sacramento,2/18/2001,-121.4933333
1/17/1995 04:30,bend,or,us,nan,73 min.,Woman observes three strange objects hovering in morning sky for 73 minutes.  Very bright lights. Good rept.,11/2/1999,-121.31416670000002
9/8/2000 14:00,fall river,ma,us,sphere,an hour,Ball seen above college library,9/17/2000,-71.1555556
12/13/2012 06:30,towson,md,us,sphere,4 seconds,Green sphere over I-83 stops&#44 hovers then takes off to the west.  ((NUFORC Note:  Possible hoax&#44 we believe.  PD)).,12/20/2012,-76.6022222
1/27/2008 18:53,cheshire (uk/england),nan,gb,changing,20 seconds(approx),Cheshire UK England.20 seconds(approx) two slowly moving star-like objects moving together then apart before disappearing,2/14/2008,-2.583333
11/10/2013 19:00,sylvan lake,mi,us,triangle,10:00,((NUFORC Note:  No information provided by witness.  PD)),11/20/2013,-83.32861109999997
7/4/2007 22:15,renton,wa,us,oval,4 min,two flying objects appeared and disappeared  in to two different directions.,8/7/2007,-122.2158333
11/19/1999 21:07,sherman oaks,ca,us,other,3 to 4 seconds,Nightime&#44black craft/no lights&#44 flying under conventional aircraft&#44craft had a thick body with short stuby shark fin like wings&#33,11/23/1999,-118.4483333
5/15/2005 00:57,las vegas,nv,us,triangle,30 seconds,Huge&#44 glowing triangle flying over route 215 in Las Vegas&#44 NV,5/24/2005,-115.1363889
2/21/1963 21:30,cape may court house,nj,us,unknown,3 to 4 min.,This incident happened in the early 60&#39s and I still remember it like it happened yesterday. It scared the crap out of me&#33&#33&#33,4/27/2004,-74.8241667
7/15/2011 14:00,san fernando valley,ca,nan,oval,2 seconds/ 1 week,possible contact&#44 defintie sighting,8/7/2011,-118.439676
11/17/2005 13:00,ballinger,tx,us,changing,20 minutes,UFO in Ballinger Tx in the Middle of the Day&#44 White Object with Amazing Skills in Flying,12/16/2005,-99.9469444
6/15/2006 21:00,jacksonville,nc,us,fireball,3 minutes,5 or more balls of light darting back and forth. over the skies of Jacksonville&#44 NC. near Camp Lejeune.,11/28/2007,-77.4305556
1/12/2012 01:30,kapaa,hi,us,oval,1 hour,2 objects seen by the naked eye by 3 different people at the same time.,2/4/2013,-159.3219444
4/3/2003 22:55,terrace (canada),bc,ca,cross,approx: 9 seconds,HBCCUFO CANADIAN REPORT:  Flying cross with panels of lights on the underside.,4/22/2003,-128.583333
8/22/1987 20:00,southbridge,ma,us,light,20 minutes,Hovering light that was stationary for minutes then moved away,6/10/2003,-72.03388890000002
7/13/2003 13:00,steamboat springs,co,us,light,8 minutes,5 or 6 lights in day sky.,7/16/2003,-106.8311111
11/13/2004 22:30,circleville,oh,us,light,1-2 min.,Fire colored orange lights spotted in Circleville&#44 OH.,2/14/2006,-82.9461111
8/20/1998 15:00,oxnard,ca,us,triangle,10 mins,4 triangular objects hovering in clear sky&#44 almost invisible to the eye.,4/22/2003,-119.1761111
11/3/2005 19:00,elgin,tx,us,light,10 minutes,Bright light in south-west sky from south Elgin.  ((NUFORC Note:  Possible aircraft w/ landing light&#44 or a star?  PD)),11/8/2005,-97.37
6/1/2009 21:03,portales,nm,us,disk,10 seconds,Massive bright lights over the plains of New Mexico on a object that is not normal in this world .,8/5/2009,-103.3338889
7/4/2009 23:59,chisago city,mn,us,triangle,15 mins,perfect triangle of moving orange lights in Minnesota,8/5/2009,-92.8897222
6/20/2008 22:45,newport,oh,us,formation,45 seconds,Pink Phoenix Lights type grouping,7/5/2008,-83.4652778
10/25/2008 19:30,davis,ca,us,other,several minutes,Driving on I-80 in Davis &#44Ca. when we saw bright sphere of light with a tail flying low and serpentine towards us&#33,1/10/2009,-121.7394444
5/16/2013 22:49,kihei,hi,us,fireball,3 seconds,A golden fireball in free fall west of Maui,6/2/2013,-156.4655556
4/15/2004 00:00,columbus,oh,us,light,15 min,two lights&#44 side by side&#44 fast and gliding.  No strobes were on it.  We saw over 10 go by&#44 all out of same direction.  They are flying,4/27/2004,-82.99888890000003
2/20/2013 20:30,hercules,ca,us,sphere,30 seconds,Sphere heading from West to East first with a fire trail but later a reddish orange sphere,5/15/2013,-122.2875
3/1/2006 19:45,garden grove,ca,us,oval,3 min,Flying oval shap object w/ bright white lights underneath,3/11/2006,-117.94055559999998
8/28/1999 20:20,richmond (near ottawa) (canada),on,ca,light,2 min.,We saw a light travelling high across the evening sky which stopped&#44 changed direction&#44 grew very bright&#44 and disppeared rapidly upward,12/2/2000,-72.15
11/16/2013 23:00,taunton,ma,us,fireball,2 minutes,Fireball over Taunton.,11/20/2013,-71.0902778
2/7/2006 11:20,tel aviv (israel),nan,nan,fireball,20 seconds,Orange orb in clear sky&#44 moved in strait line and stopped,2/14/2006,34.781768
8/27/2007 20:15,oak grove,ky,us,changing,3 minutes,From interstate highway&#44 we saw an aircraft with 6 or 7 white lights changed shape and direction quickly.,10/8/2007,-87.44277779999999
9/13/2004 20:30,colorado springs,co,us,chevron,30sec.,No lights much larger than any aircraft very high rate of speed over 10000 ft. AGL,9/29/2004,-104.8208333
6/1/1987 02:30,san francisco,ca,us,other,2-4 hours,Abduction case&#44with 1 twist. Aliens left  unearthly communications object as proof of contact&#33  500 Lights On Object0: Yes,11/28/2007,-122.4183333
12/1/1951 19:00,crewe (uk/england),nan,gb,cigar,15seconds,This was in the city&#44 I caught a movement over my shoulder and saw a very low black object going north.  It appeared to be floating and,3/19/2002,-2.433333
10/21/2010 23:25,san jose,ca,us,disk,3 minutes,UAO over 680 southbound freeway,11/21/2010,-121.8938889
7/19/2012 21:50,auburn,ca,us,light,about 1 minute,Unusual lights over Auburn&#44 Ca.,8/5/2012,-121.0758333
12/24/2013 22:00,spring,tx,us,unknown,2 minutes,Approx. 10 amber colored objects flying in formation in a clear night sky.,1/10/2014,-95.4169444
7/4/2008 23:00,conneaut,oh,us,cigar,10 second&#39s,UFO SPOTTED  JULY&#4404&#442008 IN CONNEAUT&#44OHIO   ((NUFORC Note:  Possible hoax??  PD)),10/31/2008,-80.55444440000002
6/22/2013 23:15,newark,oh,us,fireball,5 minutes,Orange Fireball Shape Floats Across Sky,7/3/2013,-82.40138890000001
10/21/2009 18:00,canyon country,ca,us,light,30 mins.,hoover brite star that started moving very fast and then slow&#44 changing to red&#44green&#44blue in color,12/12/2009,-118.4711111
8/8/1995 00:40,portland,or,us,nan,10 sec.,Woman witnesses round&#44 black&#44 disc-shaped craft rise out of Pier Park (?).  Looked &quot;like obsidian.&quot; Dark&#44 but reflected street lights.,11/2/1999,-122.675
8/10/1990 02:00,southbridge,ma,us,unknown,45min-2 hours,Reoccuring visitations ? Senses altered. 500 Lights On Object0: Yes,7/5/2008,-72.03388890000002
10/24/2004 23:00,toledo,oh,us,circle,5 seconds,Incredible hot white globe appeared to have shot upwards(?) at very high velocity-viewed while driving down a country road in farming c,11/2/2004,-83.5552778
8/18/2011 22:15,san jose,ca,us,light,30 seconds,2 High Altitude Craft over San Jose&#44 CA.,8/21/2011,-121.8938889
9/20/2005 15:00,lithia springs,ga,us,changing,2 minutes,I was riding as a passenger in the car on the way to to buy a present for my brother as it was his birthday.We were riding through,10/11/2005,-84.6605556
9/20/2009 15:14,plattsmouth,ne,us,cigar,2 mins,Pod or cigar shaped craft over plattsmouth,12/12/2009,-95.8819444
11/24/2002 20:00,manchester (uk/england),nan,gb,fireball,5 mins,manchester airport,7/16/2003,-2.216667
9/20/2006 19:30,bangor,me,us,light,5 minutes,Pilot and passenger witness light to the northeast of their aircraft&#44 which they could not identify.,10/30/2006,-68.7783333
7/4/2006 19:30,columbia,mo,us,cylinder,2 minutes,I was at my house and looked up and saw&#44 at a low altitude&#44 what appeared to be only a fuselage of a plane.,12/7/2006,-92.3338889
11/12/2000 22:00,somerville,nj,us,fireball,3 seconds,Large green light blurs across the night sky in populated NJ area.  UFO or spacegarbage&#44 either way it was an awesome sight.,12/2/2000,-74.61027779999998
6/25/2011 22:30,gastonia,nc,us,light,2-3 min,Saw 2 low flying objects with bright lights&#44 no noise..,6/27/2011,-81.1875
3/10/2005 23:30,superior,wi,us,disk,5 mins,Strange Orange/red glowing object with multicolor lights in the middle.,5/11/2005,-92.10388890000002
12/19/2002 22:30,kensington,md,us,chevron,one minute,chevron of lights resembling small v-formation of geese; silent; observation lasted approx 1 minute,3/21/2003,-77.0766667
2/8/2010 09:50,hobe sound,fl,us,circle,15 min.,Two White Star-like Shapes,2/14/2010,-80.1366667
10/15/1984 22:30,uvalde,tx,us,circle,5-15 minutes,I cant remember very well now but i think it happened on a thursday night...i needed school paper for the folowing day and i told my pa,11/20/2001,-99.7858333
2/14/1999 18:20,lewisville lake (se) (north of dallas),tx,nan,light,30 minutes,Saw two luminous lights changing color from white to redish to blue as they got larger and brighter then dimming to white - one ascendi,4/2/1999,-96.971398
9/7/2013 18:30,rochester,nh,us,light,2 minutes,Orange-Red Lights Over Rochester&#44 NH.,9/9/2013,-70.9761111
5/29/2010 09:45,prince william sound,ak,nan,unknown,6 minutes,This occurred on Memorial Day weekend 2010 on a Halibut fishing charter in Prince Williams Sound.  We arrived @ Smith Island approx. 9A,9/24/2012,-147.097055
6/5/2009 22:00,elk grove,ca,us,other,approx.  7 min.,3 UFOs in Sacramento&#44 Ca.  Viewed from Elk Grove&#44 CA. the same night News Air10 Helicopter filmed UFO sighting.,8/5/2009,-121.3705556
12/25/2001 00:10,orland park,il,us,rectangle,2 minutes,There was a bright hovering object in the midnight sky,1/11/2002,-87.85388890000002
6/3/2012 01:15,harriman state park,ny,nan,other,10 seconds,4 orange lights shaped like trapezoid move through Harriman State Park&#44 1 or 4 objects.,6/5/2012,-74.078908
8/12/2010 12:36,hidden hills,ca,us,chevron,3 secconds,A shadow went over my house and it was dark for a second. It was completely silent but it got dark outside.,8/24/2010,-118.6513889
